Movie_Rank,Movie_Name,Worldwide_Gross,Domestic_Gross,Domestic_Percent,Foreign_Gross,Foreign_Percent
81,Ode to My Father,"$99,085,291",2300121.0,2.3,96785170.0,97.7
82,Fleet of Time,"$94,244,191",569280.0,0.6,93674911.0,99.4
83,The Man from Macau,"$93,864,936",57982996.94,47.41,93864936.0,100.0
84,Paranormal Activity: The Marked Ones,"$90,894,962",32462372.0,35.7,58432590.0,64.3
85,The Hundred-Foot Journey,"$89,078,609",54240821.0,60.9,34837788.0,39.1
86,Deliver Us from Evil,"$87,937,815",30577122.0,34.8,57360693.0,65.2
87,A Million Ways to Die in the West,"$87,189,756",43139300.0,49.5,44050456.0,50.5
88,Step Up All In,"$86,165,646",14904384.0,17.3,71261262.0,82.7
89,John Wick,"$86,013,056",43037835.0,50.0,42975221.0,50.0
90,The Judge,"$84,419,388",47119388.0,55.8,37300000.0,44.2
91,Tiny Times 3.0,"$82,320,000",57982996.94,47.41,82320000.0,100.0
92,Gone with the Bullets,"$81,387,479",57982996.94,47.41,81387479.0,100.0
93,Muppets Most Wanted,"$80,383,113",51183113.0,63.7,29200000.0,36.3
94,Spanish Affair,"$78,768,613",57982996.94,47.41,78768613.0,100.0
95,If I Stay,"$78,274,843",50474843.0,64.5,27800000.0,35.5
96,Head Full of Honey,"$78,127,384",57982996.94,47.41,78127384.0,100.0
97,"I, Frankenstein","$76,801,179",19075290.0,24.8,57725889.0,75.2
98,Crimson Peak,"$74,679,822",31090320.0,41.6,43589502.0,58.4
99,My Old Classmate,"$73,052,128",57982996.94,47.41,73052128.0,100.0
100,The Bélier Family,"$72,751,538",57982996.94,47.41,72751538.0,100.0
101,Brick Mansions,"$71,416,730",20396829.0,28.6,51019901.0,71.4
102,Son of God,"$70,829,270",59700064.0,84.3,11129206.0,15.7
103,Think Like a Man Too,"$70,181,428",65182182.0,92.9,4999246.0,7.1
104,Jersey Boys,"$67,647,013",47047013.0,69.5,20600000.0,30.5
105,The Giver,"$66,980,456",45090374.0,67.3,21890082.0,32.7
106,Selma,"$66,787,908",52076908.0,78.0,14711000.0,22.0
107,Beijing Love Story,"$65,842,375",428318.0,0.7,65414057.0,99.3
108,The House That Never Dies,"$65,220,000",57982996.94,47.41,65220000.0,100.0
109,The Pirates,"$64,858,224",415775.0,0.6,64442449.0,99.4
110,God's Not Dead,"$64,667,874",60755732.0,94.0,3912142.0,6.0
111,Tinker Bell and the Pirate Fairy,"$63,998,725",57982996.94,47.41,63998725.0,100.0
112,The Inbetweeners 2,"$63,852,235",57982996.94,47.41,63852235.0,100.0
113,Begin Again,"$63,464,861",16170632.0,25.5,47294229.0,74.5
114,The White Haired Witch of Lunar Kingdom,"$62,515,046",57982996.94,47.41,62515046.0,100.0
115,The Walk,"$61,181,942",10137502.0,16.6,51044440.0,83.4
116,Miss Granny,"$58,940,254",57982996.94,47.41,58940254.0,100.0
117,A Walk Among the Tombstones,"$58,834,384",26307600.0,44.7,32526784.0,55.3
118,Dolphin Tale 2,"$57,824,533",42024533.0,72.7,15800000.0,27.3
119,St. Vincent,"$54,837,234",44137712.0,80.5,10699522.0,19.5
120,No Good Deed,"$54,323,210",52543632.0,96.7,1779578.0,3.3
121,Overheard 3,"$53,493,428",57982996.94,47.41,53493428.0,100.0
122,Supercondriaque,"$53,425,036",57982996.94,47.41,53425036.0,100.0
123,3 Days to Kill,"$53,260,230",30697999.0,57.6,22562231.0,42.4
124,Rurouni Kenshin Part II: Kyoto Inferno,"$52,696,176",57982996.94,47.41,52696176.0,100.0
125,Wild,"$52,501,541",37880356.0,72.2,14621185.0,27.8
126,Magic in the Moonlight,"$51,029,361",10539326.0,20.7,40490035.0,79.3
127,About Last Night,"$50,445,860",48637684.0,96.4,1808176.0,3.6
128,Dearest 2014 Re-release,"$50,000,583",57982996.94,47.41,50000583.0,100.0
129,Whiplash,"$48,982,041",13092000.0,26.7,35890041.0,73.3
130,Chef,"$48,428,048",31424003.0,64.9,17004045.0,35.1
131,Boyhood,"$48,137,666",25352281.0,52.7,22785385.0,47.3
132,Coming Home,"$47,587,984",377607.0,0.8,47210377.0,99.2
133,Beauty and the Beast,"$47,430,624",57982996.94,47.41,47430624.0,100.0
134,Nightcrawler,"$47,425,835",32381217.0,68.3,15044618.0,31.7
135,Earth to Echo,"$45,681,062",38934842.0,85.2,6746220.0,14.8
136,That Awkward Moment,"$45,640,143",26068955.0,57.1,19571188.0,42.9
137,Love on the Cloud,"$45,386,560",271734.0,0.6,45114826.0,99.4
138,Oculus,"$44,446,287",27695246.0,62.3,16751041.0,37.7
139,The Great Hypnotist,"$44,077,818",57982996.94,47.41,44077818.0,100.0
140,Kick,"$43,996,483",2472695.0,5.6,41523788.0,94.4
141,Asterix and Obelix: Mansion of the Gods,"$42,830,578",57982996.94,47.41,42830578.0,100.0
142,Thermae Romae II,"$42,473,163",57982996.94,47.41,42473163.0,100.0
143,Bang Bang,"$42,045,981",2546172.0,6.1,39499809.0,93.9
144,Detective Conan: The Sniper from Another Dimension,"$42,028,116",57982996.94,47.41,42028116.0,100.0
145,Rurouni Kenshin: The Legend Ends,"$41,900,000",57982996.94,47.41,41900000.0,100.0
146,"As Above, So Below","$41,898,409",21321100.0,50.9,20577309.0,49.1
147,This Is Where I Leave You,"$41,296,320",34296320.0,83.0,7000000.0,17.0
148,Boonie Bears: To the Rescue,"$40,163,675",57982996.94,47.41,40163675.0,100.0
149,The November Man,"$39,661,919",25018119.0,63.1,14643800.0,36.9
150,Recep Ivedik 4,"$39,477,906",57982996.94,47.41,39477906.0,100.0
151,Sin City: A Dame to Kill For,"$39,407,616",13757804.0,34.9,25649812.0,65.1
152,The Gambler,"$39,280,992",33680992.0,85.7,5600000.0,14.3
153,Samba,"$39,178,695",151530.0,0.4,39027165.0,99.6
154,Women Who Flirt,"$39,156,132",375495.0,1.0,38780637.0,99.0
155,Forbidden Empire 2014 Re-release,"$38,885,962",57982996.94,47.41,38885962.0,100.0
156,The Best of Me,"$38,609,668",26766213.0,69.3,11843455.0,30.7
157,Million Dollar Arm,"$38,483,455",36457627.0,94.7,2025828.0,5.3
158,But Always,"$38,039,248",430760.0,1.1,37608488.0,98.9
159,Devil's Due,"$36,921,560",15821461.0,42.9,21100099.0,57.1
160,A Most Wanted Man,"$36,233,517",17237855.0,47.6,18995662.0,52.4
161,Kundo: Age of the Rampant,"$35,941,291",280958.0,0.8,35660333.0,99.2
162,Doraemon the Movie: The New Records of Nobita's Spaceblazer 2014 Re-release,"$35,861,856",57982996.94,47.41,35861856.0,100.0
163,The Water Diviner,"$35,396,641",4196641.0,11.9,31200000.0,88.1
164,When Marnie Was There,"$34,949,567",561085.0,1.6,34388482.0,98.4
165,Endless Love,"$34,718,173",23438250.0,67.5,11279923.0,32.5
166,Black & White: The Dawn of Justice,"$34,146,896",57982996.94,47.41,34146896.0,100.0
167,"My Love, Don't Cross That River","$34,012,261",57982996.94,47.41,34012261.0,100.0
168,Don't Go Breaking My Heart 2,"$33,801,759",57982996.94,47.41,33801759.0,100.0
169,Get on Up,"$33,448,971",30703100.0,91.8,2745871.0,8.2
170,Girls,"$33,325,338",57982996.94,47.41,33325338.0,100.0
171,The Crossing,"$32,806,475",57982996.94,47.41,32806475.0,100.0
172,Old Boys: The Way of the Dragon,"$32,800,000",57982996.94,47.41,32800000.0,100.0
173,Tinker Bell and the Legend of the NeverBeast,"$31,836,701",57982996.94,47.41,31836701.0,100.0
174,The Four 3,"$31,521,335",57982996.94,47.41,31521335.0,100.0
175,Wild Tales,"$31,478,893",3106530.0,9.9,28372363.0,90.1
176,Tazza: The Hidden Card,"$31,278,476",251555.0,0.8,31026921.0,99.2
177,Mrs. Brown's Boys D'Movie,"$31,116,264",57982996.94,47.41,31116264.0,100.0
178,Rise of the Legend,"$30,932,534",57982996.94,47.41,30932534.0,100.0
179,Winter's Tale,"$30,800,231",12600231.0,40.9,18200000.0,59.1
180,When the Game Stands Tall,"$30,138,754",30127963.0,100.0,10791.0,65.85
181,Draft Day,"$29,824,199",28842237.0,96.7,981962.0,3.3
182,Big Eyes,"$29,253,166",14482031.0,49.5,14771135.0,50.5
183,The Fatal Encounter,"$29,060,186",57982996.94,47.41,29060186.0,100.0
184,Maya the Bee Movie,"$28,638,603",57982996.94,47.41,28638603.0,100.0
185,Pokémon the Movie: Diancie and the Cocoon of Destruction,"$28,595,105",57982996.94,47.41,28595105.0,100.0
186,The Divine Move,"$27,926,871",136707.0,0.5,27790164.0,99.5
187,Nicholas on Holiday,"$27,567,832",57982996.94,47.41,27567832.0,100.0
188,Grace of Monaco,"$27,515,247",57982996.94,47.41,27515247.0,100.0
189,Left Behind,"$27,405,896",14019924.0,51.2,13385972.0,48.8
190,Joy of Fatherhood,"$27,088,817",57982996.94,47.41,27088817.0,100.0
191,A Hard Day,"$26,488,847",19004.0,47.41,26469843.0,99.9
192,Top Five,"$26,117,471",25317471.0,96.9,800000.0,3.1
193,Iceman,"$26,033,917",7679.0,47.41,26026238.0,100.0
194,Meet Miss Anxiety,"$25,948,636",57982996.94,47.41,25948636.0,100.0
195,"Love, Rosie","$25,574,387",20431.0,47.41,25553956.0,99.9
196,A Haunted House 2,"$25,358,716",17329486.0,68.3,8029230.0,31.7
197,And So It Goes,"$25,312,387",15160801.0,59.9,10151586.0,40.1
198,Kung Fu Jungle,"$24,070,765",129784.0,0.5,23940981.0,99.5
199,Hot Road,"$22,916,313",57982996.94,47.41,22916313.0,100.0
200,Fading Gigolo,"$22,706,304",3769873.0,16.6,18936431.0,83.4
1,Star Wars: Episode VII - The Force Awakens,"$2,068,223,624",936662225.0,45.3,1131561399.0,54.7
2,Jurassic World,"$1,670,400,637",652270625.0,39.0,1018130012.0,61.0
3,Furious 7,"$1,515,047,671",353007020.0,23.3,1162040651.0,76.7
4,Avengers: Age of Ultron,"$1,402,805,868",459005868.0,32.7,943800000.0,67.3
5,Minions,"$1,159,398,397",336045770.0,29.0,823352627.0,71.0
6,Spectre,"$880,674,609",200074609.0,22.7,680600000.0,77.3
7,Inside Out,"$858,294,430",356461711.0,41.5,501832719.0,58.5
8,Mission: Impossible - Rogue Nation,"$682,714,267",195042377.0,28.6,487671890.0,71.4
9,The Hunger Games: Mockingjay - Part 2,"$653,428,261",281723902.0,43.1,371704359.0,56.9
10,The Martian,"$630,161,890",228433663.0,36.2,401728227.0,63.8
11,Fifty Shades of Grey,"$569,651,467",166167230.0,29.2,403484237.0,70.8
12,Cinderella,"$542,351,353",201151353.0,37.1,341200000.0,62.9
13,The Revenant,"$532,950,503",183637894.0,34.5,349312609.0,65.5
14,Ant-Man,"$519,311,965",180202163.0,34.7,339109802.0,65.3
15,Hotel Transylvania 2,"$474,800,000",169700110.0,35.7,305099890.0,64.3
16,San Andreas,"$474,590,832",155190832.0,32.7,319400000.0,67.3
17,Terminator Genisys,"$440,603,537",89760956.0,20.4,350842581.0,79.6
18,Kingsman: The Secret Service,"$414,351,546",128261724.0,31.0,286089822.0,69.0
19,Monster Hunt,"$387,053,506",32766.0,47.41,387020740.0,100.0
20,Home,"$386,041,607",177397510.0,46.0,208644097.0,54.0
21,Mad Max: Fury Road,"$379,436,354",153636354.0,40.5,225800000.0,59.5
22,The Good Dinosaur,"$332,207,671",123087120.0,37.1,209120551.0,62.9
23,Taken 3,"$326,479,141",89256424.0,27.3,237222717.0,72.7
24,The SpongeBob Movie: Sponge Out of Water,"$325,186,032",162994032.0,50.1,162192000.0,49.9
25,Maze Runner: The Scorch Trials,"$312,296,056",81697192.0,26.2,230598864.0,73.8
26,Insurgent,"$297,002,527",130179072.0,43.8,166823455.0,56.2
27,Pitch Perfect 2,"$287,144,079",184296230.0,64.2,102847849.0,35.8
28,Mojin: The Lost Legend,"$259,368,448",1243810.0,0.5,258124638.0,99.5
29,Lost in Hong Kong,"$256,283,912",1302281.0,0.5,254981631.0,99.5
30,The Peanuts Movie,"$246,233,113",130178411.0,52.9,116054702.0,47.1
31,Pixels,"$244,874,809",78747585.0,32.2,166127224.0,67.8
32,Daddy's Home,"$242,786,137",150357137.0,61.9,92429000.0,38.1
33,Spy,"$235,666,219",110825712.0,47.0,124840507.0,53.0
34,Alvin and the Chipmunks: The Road Chip,"$234,798,636",85886987.0,36.6,148911649.0,63.4
35,Goodbye Mr. Loser,"$228,122,928",1293626.0,0.6,226829302.0,99.4
36,Ted 2,"$215,863,606",81476385.0,37.7,134387221.0,62.3
37,Tomorrowland,"$209,035,668",93436322.0,44.7,115599346.0,55.3
38,Everest,"$203,427,584",43482270.0,21.4,159945314.0,78.6
39,Straight Outta Compton,"$201,634,991",161197785.0,79.9,40437206.0,20.1
40,The Intern,"$194,764,672",75764672.0,38.9,119000000.0,61.1
41,Jian Bing Man,"$186,683,536",57982996.94,47.41,186683536.0,100.0
42,Jupiter Ascending,"$184,287,723",47387723.0,25.7,136900000.0,74.3
43,Creed,"$174,167,581",109767581.0,63.0,64400000.0,37.0
44,Fantastic Four,"$167,882,881",56117548.0,33.4,111765333.0,66.6
45,Bridge of Spies,"$165,478,348",72313754.0,43.7,93164594.0,56.3
46,From Vegas to Macau II,"$163,877,532",57982996.94,47.41,163877532.0,100.0
47,Focus,"$159,162,963",53862963.0,33.8,105300000.0,66.2
48,Goosebumps,"$158,260,952",80080379.0,50.6,78180573.0,49.4
49,Ip Man 3,"$156,954,938",2679437.0,1.7,154275501.0,98.3
50,The Hateful Eight,"$155,760,117",54117416.0,34.7,101642701.0,65.3
51,Monkey King: Hero Is Back,"$153,262,397",57982996.94,47.41,153262397.0,100.0
52,Gods of Egypt,"$150,680,864",31153464.0,20.7,119527400.0,79.3
53,The Last Witch Hunter,"$146,936,910",27367660.0,18.6,119569250.0,81.4
54,Trainwreck,"$140,795,793",110212700.0,78.3,30583093.0,21.7
55,Mr. Six,"$139,191,345",1415450.0,1.0,137775895.0,99.0
56,Point Break,"$133,782,481",28782481.0,21.5,105000000.0,78.5
57,The Big Short,"$133,440,870",70259870.0,52.7,63181000.0,47.3
58,Pan,"$128,988,320",35088320.0,27.2,93900000.0,72.8
59,Detective Chinatown,"$125,842,935",474252.0,0.4,125368683.0,99.6
60,Wolf Totem,"$125,837,070",210591.0,0.2,125626479.0,99.8
61,Ride Along 2,"$124,605,297",91221830.0,73.2,33383467.0,26.8
62,Magic Mike XXL,"$122,613,057",66013057.0,53.8,56600000.0,46.2
63,Dragon Blade,"$122,593,849",74068.0,47.41,122519781.0,99.9
64,Insidious: Chapter 3,"$112,983,889",52218558.0,46.2,60765331.0,53.8
65,Get Hard,"$111,811,453",90411453.0,80.9,21400000.0,19.1
66,The Man from U.N.C.L.E.,"$110,045,109",45445109.0,41.3,64600000.0,58.7
67,The 5th Wave,"$109,906,372",34916787.0,31.8,74989585.0,68.2
68,Paul Blart: Mall Cop 2,"$107,588,225",71038190.0,66.0,36550035.0,34.0
69,Vacation,"$107,228,221",58884188.0,54.9,48344033.0,45.1
70,Chronicles of the Ghostly Tribe,"$106,380,000",57982996.94,47.41,106380000.0,100.0
71,Shaun the Sheep Movie,"$106,209,378",19375982.0,18.2,86833396.0,81.8
72,Sisters,"$105,011,053",87044645.0,82.9,17966408.0,17.1
73,Chappie,"$102,811,889",31569268.0,30.7,71242621.0,69.3
74,Joy,"$101,134,059",56451232.0,55.8,44682827.0,44.2
75,Black Mass,"$99,975,678",62575678.0,62.6,37400000.0,37.4
76,Spotlight,"$98,690,254",45055776.0,45.7,53634478.0,54.3
77,Devil and Angel,"$98,599,942",131058.0,0.1,98468884.0,99.9
78,The Visit,"$98,450,062",65206105.0,66.2,33243957.0,33.8
79,The Little Prince,"$97,571,250",1339152.0,1.4,96232098.0,98.6
80,Assassination,"$96,119,773",1904682.0,2.0,94215091.0,98.0
81,Poltergeist,"$95,437,994",47425125.0,49.7,48012869.0,50.3
82,Veteran,"$94,393,020",1200627.0,1.3,93192393.0,98.7
83,In the Heart of the Sea,"$94,320,758",25020758.0,26.5,69300000.0,73.5
84,Kill Zone 2,"$93,638,358",11998.0,47.41,93626360.0,100.0
85,Southpaw,"$91,970,827",52421953.0,57.0,39548874.0,43.0
86,The Second Best Exotic Marigold Hotel,"$85,978,266",33078266.0,38.5,52900000.0,61.5
87,Paper Towns,"$85,512,300",32000304.0,37.4,53511996.0,62.6
88,Sicario,"$84,872,444",46889293.0,55.2,37983151.0,44.8
89,Our Times,"$83,867,493",57982996.94,47.41,83867493.0,100.0
90,Suck Me Shakespeer 2,"$83,027,924",57982996.94,47.41,83027924.0,100.0
91,Hitman: Agent 47,"$82,347,656",22467450.0,27.3,59880206.0,72.7
92,Wolf Warrior,"$81,411,331",57982996.94,47.41,81411331.0,100.0
93,Go Away Mr. Tumor,"$80,606,893",286639.0,0.4,80320254.0,99.6
94,The Wedding Ringer,"$79,799,880",64460211.0,80.8,15339669.0,19.2
95,Paranormal Activity: The Ghost Dimension,"$78,903,124",18300124.0,23.2,60603000.0,76.8
96,The Left Ear,"$78,015,473",57982996.94,47.41,78015473.0,100.0
97,Tiny Times 4.0,"$77,750,000",57982996.94,47.41,77750000.0,100.0
98,Bajrangi Bhaijaan,"$75,547,184",8178001.0,10.8,67369183.0,89.2
99,War Room,"$73,267,874",67790117.0,92.5,5477757.0,7.5
100,The Transporter Refueled,"$72,629,670",16029670.0,22.1,56600000.0,77.9
101,Run All Night,"$71,661,644",26461644.0,36.9,45200000.0,63.1
102,13 Hours,"$69,411,370",52853219.0,76.1,16558151.0,23.9
103,Running Man,"$68,782,475",310978.0,0.5,68471497.0,99.5
104,A Violent Prosecutor,"$66,736,633",57982996.94,47.41,66736633.0,100.0
105,The Age of Adaline,"$65,663,276",42629776.0,64.9,23033500.0,35.1
106,Monk Comes Down the Mountain,"$64,455,686",57982996.94,47.41,64455686.0,100.0
107,Zhongkui: Snow Girl and the Dark Crystal,"$64,325,947",165428.0,0.3,64160519.0,99.7
108,The Danish Girl,"$64,191,523",11114018.0,17.3,53077505.0,82.7
109,The Boy,"$64,188,367",35819556.0,55.8,28368811.0,44.2
110,The Hundred Regiments Offensive,"$63,230,000",57982996.94,47.41,63230000.0,100.0
111,The Longest Ride,"$62,944,815",37446117.0,59.5,25498698.0,40.5
112,Unfriended,"$62,882,090",32482090.0,51.7,30400000.0,48.3
113,Brooklyn,"$62,076,141",38322743.0,61.7,23753398.0,38.3
114,Dragon Ball Z: Resurrection 'F',"$61,768,190",8008363.0,13.0,53759827.0,87.0
115,Woman in Gold,"$61,619,773",33307793.0,54.1,28311980.0,45.9
116,Krampus,"$61,548,707",42725475.0,69.4,18823232.0,30.6
117,The Perfect Guy,"$60,273,173",57027435.0,94.6,3245738.0,5.4
118,Forever Young,"$59,981,902",149761.0,0.2,59832141.0,99.8
119,Miss Granny,"$59,396,311",234573.0,0.4,59161738.0,99.6
120,The Gift,"$58,978,653",43787265.0,74.2,15191388.0,25.8
121,You Are My Sunshine,"$56,640,000",57982996.94,47.41,56640000.0,100.0
122,No Escape,"$54,418,872",27288872.0,50.1,27130000.0,49.9
123,Sinister 2,"$53,329,150",27740955.0,52.0,25588195.0,48.0
124,Detective Conan: Sunflowers of Inferno,"$52,920,296",57982996.94,47.41,52920296.0,100.0
125,Prem Ratan Dhan Payo,"$52,715,771",4364639.0,8.3,48351132.0,91.7
126,The Boy Next Door,"$52,425,855",35423380.0,67.6,17002475.0,32.4
127,The Night Before,"$52,395,996",43047372.0,82.2,9348624.0,17.8
128,Hollywood Adventures,"$52,265,070",57982996.94,47.41,52265070.0,100.0
129,"Yo-kai Watch Movie: It's the Secret of Birth, Meow!","$51,838,845",257343.0,0.5,51581502.0,99.5
130,Hot Pursuit,"$51,680,201",34580201.0,66.9,17100000.0,33.1
131,The Himalayas,"$50,544,493",696717.0,1.4,49847776.0,98.6
132,The Boy and the Beast,"$49,714,378",490643.0,1.0,49223735.0,99.0
133,Surprise,"$49,567,466",57982996.94,47.41,49567466.0,100.0
134,Entourage,"$49,263,404",32363404.0,65.7,16900000.0,34.3
135,The Woman in Black 2: Angel of Death,"$48,854,305",26501323.0,54.2,22352982.0,45.8
136,Concussion,"$48,623,572",34542474.0,71.0,14081098.0,29.0
137,Inside Men,"$47,616,503",57982996.94,47.41,47616503.0,100.0
138,The Dead End,"$47,600,000",57982996.94,47.41,47600000.0,100.0
139,Boonie Bears: A Mystical Winter,"$47,581,416",57982996.94,47.41,47581416.0,100.0
140,Mortdecai,"$47,275,695",7696134.0,16.3,39579561.0,83.7
141,Let's Get Married,"$45,972,724",462918.0,1.0,45509806.0,99.0
142,Somewhere Only We Know,"$45,737,711",482341.0,1.1,45255370.0,98.9
143,"McFarland, USA","$45,710,059",44482410.0,97.3,1227649.0,2.7
144,Hero,"$45,565,534",88675.0,0.2,45476859.0,99.8
145,Still Alice,"$44,779,195",18754371.0,41.9,26024824.0,58.1
146,Max,"$43,956,255",42656255.0,97.0,1300000.0,3.0
147,The DUFF,"$43,709,744",34030343.0,77.9,9679401.0,22.1
148,Legend,"$42,972,994",1872994.0,4.4,41100000.0,95.6
149,The Gallows,"$42,964,410",22764410.0,53.0,20200000.0,47.0
150,Love the Coopers,"$42,426,912",26302731.0,62.0,16124181.0,38.0
151,The Throne,"$42,165,755",57982996.94,47.41,42165755.0,100.0
152,The Lady in the Van,"$41,387,687",10021175.0,24.2,31366512.0,75.8
153,Ricki and the Flash,"$41,325,328",26822144.0,64.9,14503184.0,35.1
154,Spanish Affair 2,"$40,591,862",57982996.94,47.41,40591862.0,100.0
155,Carol,"$40,272,135",12711491.0,31.6,27560644.0,68.4
156,Northern Limit Line,"$40,034,677",337907.0,0.8,39696770.0,99.2
157,Ex-Files 2: The Backup Strikes Back,"$39,108,291",57982996.94,47.41,39108291.0,100.0
158,Criminal,"$38,803,993",14708696.0,37.9,24095297.0,62.1
159,Boruto: Naruto the Movie,"$38,362,448",919651.0,2.4,37442797.0,97.6
160,The Lazarus Effect,"$38,356,892",25801570.0,67.3,12555322.0,32.7
161,Helios,"$37,938,005",57982996.94,47.41,37938005.0,100.0
162,A Walk in the Woods,"$37,461,274",29504281.0,78.8,7956993.0,21.2
163,Ex Machina,"$36,869,414",25442958.0,69.0,11426456.0,31.0
164,Burnt,"$36,606,743",13651946.0,37.3,22954797.0,62.7
165,The Priests,"$36,577,134",185093.0,0.5,36392041.0,99.5
166,The New Adventures of Aladdin,"$35,771,820",57982996.94,47.41,35771820.0,100.0
167,Heidi,"$35,755,670",57982996.94,47.41,35755670.0,100.0
168,Room,"$35,401,758",14677654.0,41.5,20724104.0,58.5
169,Lost and Love,"$34,930,177",188817.0,0.5,34741360.0,99.5
170,Secret in Their Eyes,"$34,854,990",20180155.0,57.9,14674835.0,42.1
171,"Dad, Where Are We Going 2","$34,840,000",57982996.94,47.41,34840000.0,100.0
172,Doraemon: Nobita no Uchû Eiyûki,"$34,811,747",57982996.94,47.41,34811747.0,100.0
173,Steve Jobs,"$34,441,873",17766658.0,51.6,16675215.0,48.4
174,Victor Frankenstein,"$34,227,298",5775076.0,16.9,28452222.0,83.1
175,The Witness,"$33,963,557",418063.0,1.2,33545494.0,98.8
176,Project Almanac,"$33,213,241",22348241.0,67.3,10865000.0,32.7
